,mapping_framework,mapping_framework_version,capability_group,capability_id,capability_description,mapping_type,attack_object_id,attack_object_name,attack_version,technology_domain,score_category,score_value,related_score,references,comments,organization,creation_date,last_update
1115,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1116,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1586.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1117,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1586.001,Social Media Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1118,veris,1.4.1,action.hacking,action.hacking.variety.Use of stolen creds,Use of stolen or default authentication credentials (including credential stuffing),related-to,T1586.002,Email Accounts,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1119,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587,Develop Capabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1120,veris,1.4.1,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1587,Develop Capabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1121,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1122,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1123,veris,1.4.1,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1124,veris,1.4.1,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1125,veris,1.4.1,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1126,veris,1.4.1,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1587.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1127,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.002,Code Signing Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1128,veris,1.4.1,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.002,Code Signing Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1129,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.003,Digital Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1130,veris,1.4.1,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1587.003,Digital Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1131,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1587.004,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1132,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1587.004,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1133,veris,1.4.1,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1587.004,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1134,veris,1.4.1,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1587.004,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1135,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588,Obtain Capabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1136,veris,1.4.1,value_chain.development,value_chain.development.variety.Unknown,Nothing is known about the need for or type of development investment other than it was present.,related-to,T1588,Obtain Capabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1137,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1138,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1139,veris,1.4.1,value_chain.development,value_chain.development.variety.Bot,"A small program that can be distributed, installed, and controlled en mass.",related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1140,veris,1.4.1,value_chain.development,value_chain.development.variety.Payload,The portion a program that causes a negative effect.,related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1141,veris,1.4.1,value_chain.development,value_chain.development.variety.Ransomware,Ransomware (encrypt or seize stored data),related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1142,veris,1.4.1,value_chain.development,value_chain.development.variety.Trojan,A program which masquerades as another program to get a target to execute malicious content,related-to,T1588.001,Malware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1143,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.003,Code Signing Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1144,veris,1.4.1,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.003,Code Signing Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1145,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.004,Digital Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1146,veris,1.4.1,value_chain.development,value_chain.development.variety.Other,"The variety of development required is known, but is not listed.",related-to,T1588.004,Digital Certificates,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1147,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.005,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1148,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.005,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1149,veris,1.4.1,value_chain.development,value_chain.development.variety.Exploit,"Code to exploit a vulnerability, including web injects.",related-to,T1588.005,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1150,veris,1.4.1,value_chain.development,value_chain.development.variety.Exploit Kits,Code sets capable of selecting and trying multiple exploits against a target.,related-to,T1588.005,Exploits,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1151,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.006,Vulnerabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1152,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.006,Vulnerabilities,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1153,veris,1.4.1,action.hacking,action.hacking.variety.Unknown,Unknown,related-to,T1588.007,Artificial Intelligence,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1154,veris,1.4.1,action.malware,action.malware.variety.Unknown,Unknown,related-to,T1588.007,Artificial Intelligence,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1155,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589,Gather Victim Identity Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1156,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.001,Credentials,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1157,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.002,Email Addresses,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1158,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1589.003,Employee Names,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1159,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590,Gather Victim Network Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1160,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.001,Domain Properties,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1161,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.002,DNS,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1162,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.003,Network Trust Dependencies,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1163,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.004,Network Topology,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1164,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.005,IP Addresses,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1165,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1590.006,Network Security Appliances,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1166,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592,Gather Victim Host Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1167,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.001,Hardware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1168,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.002,Software,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1169,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.003,Firmware,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1170,veris,1.4.1,action.hacking,action.hacking.variety.Scan network,Enumerating the state of the network,related-to,T1592.004,Client Configurations,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1171,veris,1.4.1,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595,Active Scanning,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1172,veris,1.4.1,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595.001,Scanning IP Blocks,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1173,veris,1.4.1,action.hacking,action.hacking.variety.Exploit vuln,"Exploit vulnerability in code (vs misconfig or weakness). This can be used with other hacking enumerations, (such as XSS when an XSS vuln exists.). Parent of many hacking varieties.",related-to,T1595.002,Vulnerability Scanning,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1174,veris,1.4.1,action.malware,action.malware.variety.Scan network,Enumerating the state of the network,related-to,T1595.002,Vulnerability Scanning,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1175,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598,Phishing for Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1176,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598,Phishing for Information,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1177,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.001,Spearphishing Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1178,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.001,Spearphishing Service,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1179,veris,1.4.1,action.malware,action.malware.vector.Email attachment,Email via user-executed attachment. Child of 'Email',related-to,T1598.002,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1180,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.002,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1181,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.002,Spearphishing Attachment,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1182,veris,1.4.1,action.malware,action.malware.vector.Email link,Email via embedded link. Child of 'Email',related-to,T1598.003,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1183,veris,1.4.1,action.social,action.social.variety.Phishing,"Any type of *ishing.  Phishing always involves getting data from the victim. Phishing usually has some element of pretexting, but often it doesn’t rise to the level of an invented scenario. E.g. A fake google login page isn’t really pretexting.",related-to,T1598.003,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
1184,veris,1.4.1,action.social,action.social.variety.Pretexting,"Pretexting (dialogue leveraging invented scenario).  Unlike 'Phishing', does not transfer data. (A fraudulent transfer or changing a bank account on a business account is not really disclosing data.",related-to,T1598.003,Spearphishing Link,19.1,enterprise,,,,[],,,01/23/2025,06/05/2026
